,Face1,Face2,MatchScore
0,S01_135.pgm,S03_135.pgm,0.307
0,S01_135.pgm,S04_135.pgm,1.34
0,S01_135.pgm,S05_135.pgm,100
0,S01_135.pgm,S06_135.pgm,1.262
0,S01_135.pgm,S07_135.pgm,1.679
0,S01_135.pgm,S09_135.pgm,0.674
0,S01_135.pgm,S10_135.pgm,2.349
0,S01_135.pgm,S11_135.pgm,1.949
0,S01_135.pgm,S12_135.pgm,1.404
0,S01_135.pgm,S13_135.pgm,1.568
0,S01_135.pgm,S14_135.pgm,1.841
0,S01_135.pgm,S15_135.pgm,100
0,S01_135.pgm,S16_135.pgm,1.823
0,S01_135.pgm,S17_135.pgm,0.793
0,S01_135.pgm,S18_135.pgm,0.317
0,S01_135.pgm,S19_135.pgm,1.324
0,S01_135.pgm,S20_135.pgm,1.115
0,S01_135.pgm,S21_135.pgm,0.283
0,S01_135.pgm,S22_135.pgm,0.467
0,S01_135.pgm,S23_135.pgm,1.339
0,S01_135.pgm,S24_135.pgm,1.272
0,S01_135.pgm,S25_135.pgm,100
0,S01_135.pgm,S26_135.pgm,0.549
0,S01_135.pgm,S27_135.pgm,0.547
0,S01_135.pgm,S28_135.pgm,1.383
0,S01_135.pgm,S29_135.pgm,100
0,S01_135.pgm,S30_135.pgm,0.353
0,S02_135.pgm,S03_135.pgm,100
0,S02_135.pgm,S04_135.pgm,100
0,S02_135.pgm,S05_135.pgm,100
0,S02_135.pgm,S06_135.pgm,100
0,S02_135.pgm,S07_135.pgm,100
0,S02_135.pgm,S09_135.pgm,100
0,S02_135.pgm,S10_135.pgm,100
0,S02_135.pgm,S11_135.pgm,100
0,S02_135.pgm,S12_135.pgm,100
0,S02_135.pgm,S13_135.pgm,100
0,S02_135.pgm,S14_135.pgm,100
0,S02_135.pgm,S15_135.pgm,100
0,S02_135.pgm,S16_135.pgm,100
0,S02_135.pgm,S17_135.pgm,100
0,S02_135.pgm,S18_135.pgm,100
0,S02_135.pgm,S19_135.pgm,100
0,S02_135.pgm,S20_135.pgm,100
0,S02_135.pgm,S21_135.pgm,100
0,S02_135.pgm,S22_135.pgm,100
0,S02_135.pgm,S23_135.pgm,100
0,S02_135.pgm,S24_135.pgm,100
0,S02_135.pgm,S25_135.pgm,100
0,S02_135.pgm,S26_135.pgm,100
0,S02_135.pgm,S27_135.pgm,100
0,S02_135.pgm,S28_135.pgm,100
0,S02_135.pgm,S29_135.pgm,100
0,S02_135.pgm,S30_135.pgm,100
0,S03_135.pgm,S04_135.pgm,1.159
0,S03_135.pgm,S05_135.pgm,100
0,S03_135.pgm,S06_135.pgm,1.565
0,S03_135.pgm,S07_135.pgm,1.938
0,S03_135.pgm,S09_135.pgm,0.297
0,S03_135.pgm,S10_135.pgm,2.405
0,S03_135.pgm,S11_135.pgm,2.012
0,S03_135.pgm,S12_135.pgm,1.138
0,S03_135.pgm,S13_135.pgm,1.791
0,S03_135.pgm,S14_135.pgm,2.102
0,S03_135.pgm,S15_135.pgm,100
0,S03_135.pgm,S16_135.pgm,1.73
0,S03_135.pgm,S17_135.pgm,1.173
0,S03_135.pgm,S18_135.pgm,0.275
0,S03_135.pgm,S19_135.pgm,1.547
0,S03_135.pgm,S20_135.pgm,1.189
0,S03_135.pgm,S21_135.pgm,0.265
0,S03_135.pgm,S22_135.pgm,0.258
0,S03_135.pgm,S23_135.pgm,1.642
0,S03_135.pgm,S24_135.pgm,1.453
0,S03_135.pgm,S25_135.pgm,100
0,S03_135.pgm,S26_135.pgm,0.359
0,S03_135.pgm,S27_135.pgm,0.38
0,S03_135.pgm,S28_135.pgm,1.731
0,S03_135.pgm,S29_135.pgm,100
0,S03_135.pgm,S30_135.pgm,0.431
0,S04_135.pgm,S05_135.pgm,100
0,S04_135.pgm,S06_135.pgm,1.267
0,S04_135.pgm,S07_135.pgm,1.821
0,S04_135.pgm,S09_135.pgm,0.912
0,S04_135.pgm,S10_135.pgm,2.005
0,S04_135.pgm,S11_135.pgm,1.683
0,S04_135.pgm,S12_135.pgm,0.868
0,S04_135.pgm,S13_135.pgm,1.58
0,S04_135.pgm,S14_135.pgm,1.923
0,S04_135.pgm,S15_135.pgm,100
0,S04_135.pgm,S16_135.pgm,1.522
0,S04_135.pgm,S17_135.pgm,1.924
0,S04_135.pgm,S18_135.pgm,1.515
0,S04_135.pgm,S19_135.pgm,1.434
0,S04_135.pgm,S20_135.pgm,1.729
0,S04_135.pgm,S21_135.pgm,1.293
0,S04_135.pgm,S22_135.pgm,1.402
0,S04_135.pgm,S23_135.pgm,1.793
0,S04_135.pgm,S24_135.pgm,1.761
0,S04_135.pgm,S25_135.pgm,100
0,S04_135.pgm,S26_135.pgm,0.993
0,S04_135.pgm,S27_135.pgm,1.732
0,S04_135.pgm,S28_135.pgm,2.395
0,S04_135.pgm,S29_135.pgm,100
0,S04_135.pgm,S30_135.pgm,1.443
0,S05_135.pgm,S06_135.pgm,100
0,S05_135.pgm,S07_135.pgm,100
0,S05_135.pgm,S09_135.pgm,100
0,S05_135.pgm,S10_135.pgm,100
0,S05_135.pgm,S11_135.pgm,100
0,S05_135.pgm,S12_135.pgm,100
0,S05_135.pgm,S13_135.pgm,100
0,S05_135.pgm,S14_135.pgm,100
0,S05_135.pgm,S15_135.pgm,100
0,S05_135.pgm,S16_135.pgm,100
0,S05_135.pgm,S17_135.pgm,100
0,S05_135.pgm,S18_135.pgm,100
0,S05_135.pgm,S19_135.pgm,100
0,S05_135.pgm,S20_135.pgm,100
0,S05_135.pgm,S21_135.pgm,100
0,S05_135.pgm,S22_135.pgm,100
0,S05_135.pgm,S23_135.pgm,100
0,S05_135.pgm,S24_135.pgm,100
0,S05_135.pgm,S25_135.pgm,100
0,S05_135.pgm,S26_135.pgm,100
0,S05_135.pgm,S27_135.pgm,100
0,S05_135.pgm,S28_135.pgm,100
0,S05_135.pgm,S29_135.pgm,100
0,S05_135.pgm,S30_135.pgm,100
0,S06_135.pgm,S07_135.pgm,1.408
0,S06_135.pgm,S09_135.pgm,1.544
0,S06_135.pgm,S10_135.pgm,1.879
0,S06_135.pgm,S11_135.pgm,1.425
0,S06_135.pgm,S12_135.pgm,1.978
0,S06_135.pgm,S13_135.pgm,0.864
0,S06_135.pgm,S14_135.pgm,1.817
0,S06_135.pgm,S15_135.pgm,100
0,S06_135.pgm,S16_135.pgm,0.95
0,S06_135.pgm,S17_135.pgm,1.456
0,S06_135.pgm,S18_135.pgm,1.205
0,S06_135.pgm,S19_135.pgm,0.986
0,S06_135.pgm,S20_135.pgm,1.739
0,S06_135.pgm,S21_135.pgm,1.291
0,S06_135.pgm,S22_135.pgm,1.514
0,S06_135.pgm,S23_135.pgm,1.254
0,S06_135.pgm,S24_135.pgm,0.901
0,S06_135.pgm,S25_135.pgm,100
0,S06_135.pgm,S26_135.pgm,1.569
0,S06_135.pgm,S27_135.pgm,1.575
0,S06_135.pgm,S28_135.pgm,2.087
0,S06_135.pgm,S29_135.pgm,100
0,S06_135.pgm,S30_135.pgm,1.191
0,S07_135.pgm,S09_135.pgm,1.677
0,S07_135.pgm,S10_135.pgm,1.42
0,S07_135.pgm,S11_135.pgm,1.419
0,S07_135.pgm,S12_135.pgm,2.212
0,S07_135.pgm,S13_135.pgm,1.115
0,S07_135.pgm,S14_135.pgm,0.715
0,S07_135.pgm,S15_135.pgm,100
0,S07_135.pgm,S16_135.pgm,1.49
0,S07_135.pgm,S17_135.pgm,1.497
0,S07_135.pgm,S18_135.pgm,1.922
0,S07_135.pgm,S19_135.pgm,1.173
0,S07_135.pgm,S20_135.pgm,0.954
0,S07_135.pgm,S21_135.pgm,1.663
0,S07_135.pgm,S22_135.pgm,1.945
0,S07_135.pgm,S23_135.pgm,1.08
0,S07_135.pgm,S24_135.pgm,1.431
0,S07_135.pgm,S25_135.pgm,100
0,S07_135.pgm,S26_135.pgm,1.433
0,S07_135.pgm,S27_135.pgm,1.873
0,S07_135.pgm,S28_135.pgm,2.212
0,S07_135.pgm,S29_135.pgm,100
0,S07_135.pgm,S30_135.pgm,1.907
0,S09_135.pgm,S10_135.pgm,2.128
0,S09_135.pgm,S11_135.pgm,2.016
0,S09_135.pgm,S12_135.pgm,1.268
0,S09_135.pgm,S13_135.pgm,1.767
0,S09_135.pgm,S14_135.pgm,2.072
0,S09_135.pgm,S15_135.pgm,100
0,S09_135.pgm,S16_135.pgm,1.489
0,S09_135.pgm,S17_135.pgm,1.442
0,S09_135.pgm,S18_135.pgm,0.695
0,S09_135.pgm,S19_135.pgm,1.6
0,S09_135.pgm,S20_135.pgm,1.42
0,S09_135.pgm,S21_135.pgm,0.437
0,S09_135.pgm,S22_135.pgm,0.406
0,S09_135.pgm,S23_135.pgm,1.957
0,S09_135.pgm,S24_135.pgm,1.465
0,S09_135.pgm,S25_135.pgm,100
0,S09_135.pgm,S26_135.pgm,0.291
0,S09_135.pgm,S27_135.pgm,0.748
0,S09_135.pgm,S28_135.pgm,2.211
0,S09_135.pgm,S29_135.pgm,100
0,S09_135.pgm,S30_135.pgm,0.552
0,S10_135.pgm,S11_135.pgm,1.04
0,S10_135.pgm,S12_135.pgm,2.325
0,S10_135.pgm,S13_135.pgm,1.93
0,S10_135.pgm,S14_135.pgm,1.399
0,S10_135.pgm,S15_135.pgm,100
0,S10_135.pgm,S16_135.pgm,1.281
0,S10_135.pgm,S17_135.pgm,2.603
0,S10_135.pgm,S18_135.pgm,2.385
0,S10_135.pgm,S19_135.pgm,1.544
0,S10_135.pgm,S20_135.pgm,2.382
0,S10_135.pgm,S21_135.pgm,2.446
0,S10_135.pgm,S22_135.pgm,2.288
0,S10_135.pgm,S23_135.pgm,1.7
0,S10_135.pgm,S24_135.pgm,1.5
0,S10_135.pgm,S25_135.pgm,100
0,S10_135.pgm,S26_135.pgm,2.3
0,S10_135.pgm,S27_135.pgm,2.428
0,S10_135.pgm,S28_135.pgm,1.914
0,S10_135.pgm,S29_135.pgm,100
0,S10_135.pgm,S30_135.pgm,2.298
0,S11_135.pgm,S12_135.pgm,2.133
0,S11_135.pgm,S13_135.pgm,1.55
0,S11_135.pgm,S14_135.pgm,1.596
0,S11_135.pgm,S15_135.pgm,100
0,S11_135.pgm,S16_135.pgm,1.002
0,S11_135.pgm,S17_135.pgm,1.934
0,S11_135.pgm,S18_135.pgm,1.944
0,S11_135.pgm,S19_135.pgm,1.44
0,S11_135.pgm,S20_135.pgm,1.541
0,S11_135.pgm,S21_135.pgm,2.244
0,S11_135.pgm,S22_135.pgm,2.1
0,S11_135.pgm,S23_135.pgm,1.429
0,S11_135.pgm,S24_135.pgm,1.105
0,S11_135.pgm,S25_135.pgm,100
0,S11_135.pgm,S26_135.pgm,1.867
0,S11_135.pgm,S27_135.pgm,2.135
0,S11_135.pgm,S28_135.pgm,1.504
0,S11_135.pgm,S29_135.pgm,100
0,S11_135.pgm,S30_135.pgm,2.037
0,S12_135.pgm,S13_135.pgm,1.752
0,S12_135.pgm,S14_135.pgm,2.294
0,S12_135.pgm,S15_135.pgm,100
0,S12_135.pgm,S16_135.pgm,2.04
0,S12_135.pgm,S17_135.pgm,1.828
0,S12_135.pgm,S18_135.pgm,1.561
0,S12_135.pgm,S19_135.pgm,2.028
0,S12_135.pgm,S20_135.pgm,1.76
0,S12_135.pgm,S21_135.pgm,1.571
0,S12_135.pgm,S22_135.pgm,1.152
0,S12_135.pgm,S23_135.pgm,1.995
0,S12_135.pgm,S24_135.pgm,2.095
0,S12_135.pgm,S25_135.pgm,100
0,S12_135.pgm,S26_135.pgm,1.041
0,S12_135.pgm,S27_135.pgm,1.827
0,S12_135.pgm,S28_135.pgm,1.96
0,S12_135.pgm,S29_135.pgm,100
0,S12_135.pgm,S30_135.pgm,1.777
0,S13_135.pgm,S14_135.pgm,1.135
0,S13_135.pgm,S15_135.pgm,100
0,S13_135.pgm,S16_135.pgm,1.286
0,S13_135.pgm,S17_135.pgm,1.677
0,S13_135.pgm,S18_135.pgm,1.701
0,S13_135.pgm,S19_135.pgm,0.555
0,S13_135.pgm,S20_135.pgm,1.376
0,S13_135.pgm,S21_135.pgm,1.472
0,S13_135.pgm,S22_135.pgm,1.816
0,S13_135.pgm,S23_135.pgm,1.719
0,S13_135.pgm,S24_135.pgm,0.757
0,S13_135.pgm,S25_135.pgm,100
0,S13_135.pgm,S26_135.pgm,1.761
0,S13_135.pgm,S27_135.pgm,1.771
0,S13_135.pgm,S28_135.pgm,1.845
0,S13_135.pgm,S29_135.pgm,100
0,S13_135.pgm,S30_135.pgm,1.704
0,S14_135.pgm,S15_135.pgm,100
0,S14_135.pgm,S16_135.pgm,1.531
0,S14_135.pgm,S17_135.pgm,1.869
0,S14_135.pgm,S18_135.pgm,2.131
0,S14_135.pgm,S19_135.pgm,1.164
0,S14_135.pgm,S20_135.pgm,1.288
0,S14_135.pgm,S21_135.pgm,1.916
0,S14_135.pgm,S22_135.pgm,2.129
0,S14_135.pgm,S23_135.pgm,1.22
0,S14_135.pgm,S24_135.pgm,1.114
0,S14_135.pgm,S25_135.pgm,100
0,S14_135.pgm,S26_135.pgm,1.902
0,S14_135.pgm,S27_135.pgm,1.973
0,S14_135.pgm,S28_135.pgm,1.489
0,S14_135.pgm,S29_135.pgm,100
0,S14_135.pgm,S30_135.pgm,2.046
0,S15_135.pgm,S16_135.pgm,100
0,S15_135.pgm,S17_135.pgm,100
0,S15_135.pgm,S18_135.pgm,100
0,S15_135.pgm,S19_135.pgm,100
0,S15_135.pgm,S20_135.pgm,100
0,S15_135.pgm,S21_135.pgm,100
0,S15_135.pgm,S22_135.pgm,100
0,S15_135.pgm,S23_135.pgm,100
0,S15_135.pgm,S24_135.pgm,100
0,S15_135.pgm,S25_135.pgm,100
0,S15_135.pgm,S26_135.pgm,100
0,S15_135.pgm,S27_135.pgm,100
0,S15_135.pgm,S28_135.pgm,100
0,S15_135.pgm,S29_135.pgm,100
0,S15_135.pgm,S30_135.pgm,100
0,S16_135.pgm,S17_135.pgm,1.815
0,S16_135.pgm,S18_135.pgm,1.568
0,S16_135.pgm,S19_135.pgm,1.579
0,S16_135.pgm,S20_135.pgm,1.588
0,S16_135.pgm,S21_135.pgm,1.899
0,S16_135.pgm,S22_135.pgm,1.524
0,S16_135.pgm,S23_135.pgm,1.246
0,S16_135.pgm,S24_135.pgm,1.04
0,S16_135.pgm,S25_135.pgm,100
0,S16_135.pgm,S26_135.pgm,1.657
0,S16_135.pgm,S27_135.pgm,1.765
0,S16_135.pgm,S28_135.pgm,1.765
0,S16_135.pgm,S29_135.pgm,100
0,S16_135.pgm,S30_135.pgm,1.636
0,S17_135.pgm,S18_135.pgm,0.899
0,S17_135.pgm,S19_135.pgm,1.66
0,S17_135.pgm,S20_135.pgm,0.639
0,S17_135.pgm,S21_135.pgm,0.983
0,S17_135.pgm,S22_135.pgm,1.244
0,S17_135.pgm,S23_135.pgm,1.189
0,S17_135.pgm,S24_135.pgm,1.589
0,S17_135.pgm,S25_135.pgm,100
0,S17_135.pgm,S26_135.pgm,1.122
0,S17_135.pgm,S27_135.pgm,1.292
0,S17_135.pgm,S28_135.pgm,1.877
0,S17_135.pgm,S29_135.pgm,100
0,S17_135.pgm,S30_135.pgm,0.863
0,S18_135.pgm,S19_135.pgm,1.459
0,S18_135.pgm,S20_135.pgm,1.162
0,S18_135.pgm,S21_135.pgm,0.311
0,S18_135.pgm,S22_135.pgm,0.325
0,S18_135.pgm,S23_135.pgm,1.503
0,S18_135.pgm,S24_135.pgm,1.237
0,S18_135.pgm,S25_135.pgm,100
0,S18_135.pgm,S26_135.pgm,0.731
0,S18_135.pgm,S27_135.pgm,0.217
0,S18_135.pgm,S28_135.pgm,1.548
0,S18_135.pgm,S29_135.pgm,100
0,S18_135.pgm,S30_135.pgm,0.293
0,S19_135.pgm,S20_135.pgm,1.498
0,S19_135.pgm,S21_135.pgm,1.115
0,S19_135.pgm,S22_135.pgm,1.793
0,S19_135.pgm,S23_135.pgm,1.866
0,S19_135.pgm,S24_135.pgm,1.026
0,S19_135.pgm,S25_135.pgm,100
0,S19_135.pgm,S26_135.pgm,1.718
0,S19_135.pgm,S27_135.pgm,1.478
0,S19_135.pgm,S28_135.pgm,2.111
0,S19_135.pgm,S29_135.pgm,100
0,S19_135.pgm,S30_135.pgm,1.283
0,S20_135.pgm,S21_135.pgm,1.238
0,S20_135.pgm,S22_135.pgm,1.515
0,S20_135.pgm,S23_135.pgm,1.349
0,S20_135.pgm,S24_135.pgm,1.354
0,S20_135.pgm,S25_135.pgm,100
0,S20_135.pgm,S26_135.pgm,1.038
0,S20_135.pgm,S27_135.pgm,1.274
0,S20_135.pgm,S28_135.pgm,1.71
0,S20_135.pgm,S29_135.pgm,100
0,S20_135.pgm,S30_135.pgm,1.229
0,S21_135.pgm,S22_135.pgm,0.443
0,S21_135.pgm,S23_135.pgm,1.695
0,S21_135.pgm,S24_135.pgm,1.416
0,S21_135.pgm,S25_135.pgm,100
0,S21_135.pgm,S26_135.pgm,0.522
0,S21_135.pgm,S27_135.pgm,0.311
0,S21_135.pgm,S28_135.pgm,2.056
0,S21_135.pgm,S29_135.pgm,100
0,S21_135.pgm,S30_135.pgm,0.251
0,S22_135.pgm,S23_135.pgm,1.661
0,S22_135.pgm,S24_135.pgm,1.378
0,S22_135.pgm,S25_135.pgm,100
0,S22_135.pgm,S26_135.pgm,0.468
0,S22_135.pgm,S27_135.pgm,0.393
0,S22_135.pgm,S28_135.pgm,1.572
0,S22_135.pgm,S29_135.pgm,100
0,S22_135.pgm,S30_135.pgm,0.463
0,S23_135.pgm,S24_135.pgm,1.47
0,S23_135.pgm,S25_135.pgm,100
0,S23_135.pgm,S26_135.pgm,1.674
0,S23_135.pgm,S27_135.pgm,1.716
0,S23_135.pgm,S28_135.pgm,1.67
0,S23_135.pgm,S29_135.pgm,100
0,S23_135.pgm,S30_135.pgm,1.872
0,S24_135.pgm,S25_135.pgm,100
0,S24_135.pgm,S26_135.pgm,1.624
0,S24_135.pgm,S27_135.pgm,1.431
0,S24_135.pgm,S28_135.pgm,1.015
0,S24_135.pgm,S29_135.pgm,100
0,S24_135.pgm,S30_135.pgm,1.27
0,S25_135.pgm,S26_135.pgm,100
0,S25_135.pgm,S27_135.pgm,100
0,S25_135.pgm,S28_135.pgm,100
0,S25_135.pgm,S29_135.pgm,100
0,S25_135.pgm,S30_135.pgm,100
0,S26_135.pgm,S27_135.pgm,0.886
0,S26_135.pgm,S28_135.pgm,1.953
0,S26_135.pgm,S29_135.pgm,100
0,S26_135.pgm,S30_135.pgm,0.581
0,S27_135.pgm,S28_135.pgm,1.649
0,S27_135.pgm,S29_135.pgm,100
0,S27_135.pgm,S30_135.pgm,0.462
0,S28_135.pgm,S29_135.pgm,100
0,S28_135.pgm,S30_135.pgm,1.76
0,S29_135.pgm,S30_135.pgm,100
0,S01_136.pgm,S02_136.pgm,100
0,S01_136.pgm,S03_136.pgm,0.365
0,S01_136.pgm,S04_136.pgm,1.49
0,S01_136.pgm,S05_136.pgm,100
0,S01_136.pgm,S06_136.pgm,1.399
0,S01_136.pgm,S07_136.pgm,1.644
0,S01_136.pgm,S09_136.pgm,0.732
0,S01_136.pgm,S10_136.pgm,2.362
0,S01_136.pgm,S11_136.pgm,2.055
0,S01_136.pgm,S12_136.pgm,1.752
0,S01_136.pgm,S13_136.pgm,1.639
0,S01_136.pgm,S14_136.pgm,100
0,S01_136.pgm,S15_136.pgm,100
0,S01_136.pgm,S16_136.pgm,2.093
0,S01_136.pgm,S17_136.pgm,0.813
0,S01_136.pgm,S18_136.pgm,0.438
0,S01_136.pgm,S19_136.pgm,1.592
0,S01_136.pgm,S20_136.pgm,1.378
0,S01_136.pgm,S21_136.pgm,0.308
0,S01_136.pgm,S22_136.pgm,0.462
0,S01_136.pgm,S23_136.pgm,1.245
0,S01_136.pgm,S24_136.pgm,1.267
0,S01_136.pgm,S25_136.pgm,1.815
0,S01_136.pgm,S26_136.pgm,0.911
0,S01_136.pgm,S27_136.pgm,0.678
0,S01_136.pgm,S28_136.pgm,1.402
0,S01_136.pgm,S29_136.pgm,1.757
0,S01_136.pgm,S30_136.pgm,0.576
0,S02_136.pgm,S03_136.pgm,100
0,S02_136.pgm,S04_136.pgm,100
0,S02_136.pgm,S05_136.pgm,100
0,S02_136.pgm,S06_136.pgm,100
0,S02_136.pgm,S07_136.pgm,100
0,S02_136.pgm,S09_136.pgm,100
0,S02_136.pgm,S10_136.pgm,100
0,S02_136.pgm,S11_136.pgm,100
0,S02_136.pgm,S12_136.pgm,100
0,S02_136.pgm,S13_136.pgm,100
0,S02_136.pgm,S14_136.pgm,100
0,S02_136.pgm,S15_136.pgm,100
0,S02_136.pgm,S16_136.pgm,100
0,S02_136.pgm,S17_136.pgm,100
0,S02_136.pgm,S18_136.pgm,100
0,S02_136.pgm,S19_136.pgm,100
0,S02_136.pgm,S20_136.pgm,100
0,S02_136.pgm,S21_136.pgm,100
0,S02_136.pgm,S22_136.pgm,100
0,S02_136.pgm,S23_136.pgm,100
0,S02_136.pgm,S24_136.pgm,100
0,S02_136.pgm,S25_136.pgm,100
0,S02_136.pgm,S26_136.pgm,100
0,S02_136.pgm,S27_136.pgm,100
0,S02_136.pgm,S28_136.pgm,100
0,S02_136.pgm,S29_136.pgm,100
0,S02_136.pgm,S30_136.pgm,100
0,S03_136.pgm,S04_136.pgm,1.22
0,S03_136.pgm,S05_136.pgm,100
0,S03_136.pgm,S06_136.pgm,1.586
0,S03_136.pgm,S07_136.pgm,1.903
0,S03_136.pgm,S09_136.pgm,0.416
0,S03_136.pgm,S10_136.pgm,2.498
0,S03_136.pgm,S11_136.pgm,2.092
0,S03_136.pgm,S12_136.pgm,1.415
0,S03_136.pgm,S13_136.pgm,1.892
0,S03_136.pgm,S14_136.pgm,100
0,S03_136.pgm,S15_136.pgm,100
0,S03_136.pgm,S16_136.pgm,1.62
0,S03_136.pgm,S17_136.pgm,1.073
0,S03_136.pgm,S18_136.pgm,0.339
0,S03_136.pgm,S19_136.pgm,1.641
0,S03_136.pgm,S20_136.pgm,1.506
0,S03_136.pgm,S21_136.pgm,0.195
0,S03_136.pgm,S22_136.pgm,0.273
0,S03_136.pgm,S23_136.pgm,1.579
0,S03_136.pgm,S24_136.pgm,1.508
0,S03_136.pgm,S25_136.pgm,1.852
0,S03_136.pgm,S26_136.pgm,0.779
0,S03_136.pgm,S27_136.pgm,0.365
0,S03_136.pgm,S28_136.pgm,1.845
0,S03_136.pgm,S29_136.pgm,1.926
0,S03_136.pgm,S30_136.pgm,0.587
0,S04_136.pgm,S05_136.pgm,100
0,S04_136.pgm,S06_136.pgm,1.427
0,S04_136.pgm,S07_136.pgm,1.842
0,S04_136.pgm,S09_136.pgm,0.876
0,S04_136.pgm,S10_136.pgm,1.964
0,S04_136.pgm,S11_136.pgm,1.823
0,S04_136.pgm,S12_136.pgm,0.884
0,S04_136.pgm,S13_136.pgm,1.741
0,S04_136.pgm,S14_136.pgm,100
0,S04_136.pgm,S15_136.pgm,100
0,S04_136.pgm,S16_136.pgm,1.71
0,S04_136.pgm,S17_136.pgm,1.9
0,S04_136.pgm,S18_136.pgm,1.444
0,S04_136.pgm,S19_136.pgm,1.322
0,S04_136.pgm,S20_136.pgm,1.902
0,S04_136.pgm,S21_136.pgm,1.291
0,S04_136.pgm,S22_136.pgm,1.339
0,S04_136.pgm,S23_136.pgm,2.01
0,S04_136.pgm,S24_136.pgm,1.807
0,S04_136.pgm,S25_136.pgm,2.385
0,S04_136.pgm,S26_136.pgm,1.092
0,S04_136.pgm,S27_136.pgm,1.637
0,S04_136.pgm,S28_136.pgm,2.562
0,S04_136.pgm,S29_136.pgm,2.179
0,S04_136.pgm,S30_136.pgm,1.388
0,S05_136.pgm,S06_136.pgm,100
0,S05_136.pgm,S07_136.pgm,100
0,S05_136.pgm,S09_136.pgm,100
0,S05_136.pgm,S10_136.pgm,100
0,S05_136.pgm,S11_136.pgm,100
0,S05_136.pgm,S12_136.pgm,100
0,S05_136.pgm,S13_136.pgm,100
0,S05_136.pgm,S14_136.pgm,100
0,S05_136.pgm,S15_136.pgm,100
0,S05_136.pgm,S16_136.pgm,100
0,S05_136.pgm,S17_136.pgm,100
0,S05_136.pgm,S18_136.pgm,100
0,S05_136.pgm,S19_136.pgm,100
0,S05_136.pgm,S20_136.pgm,100
0,S05_136.pgm,S21_136.pgm,100
0,S05_136.pgm,S22_136.pgm,100
0,S05_136.pgm,S23_136.pgm,100
0,S05_136.pgm,S24_136.pgm,100
0,S05_136.pgm,S25_136.pgm,100
0,S05_136.pgm,S26_136.pgm,100
0,S05_136.pgm,S27_136.pgm,100
0,S05_136.pgm,S28_136.pgm,100
0,S05_136.pgm,S29_136.pgm,100
0,S05_136.pgm,S30_136.pgm,100
0,S06_136.pgm,S07_136.pgm,1.318
0,S06_136.pgm,S09_136.pgm,1.559
0,S06_136.pgm,S10_136.pgm,1.962
0,S06_136.pgm,S11_136.pgm,1.271
0,S06_136.pgm,S12_136.pgm,2.118
0,S06_136.pgm,S13_136.pgm,0.896
0,S06_136.pgm,S14_136.pgm,100
0,S06_136.pgm,S15_136.pgm,100
0,S06_136.pgm,S16_136.pgm,1.275
0,S06_136.pgm,S17_136.pgm,1.517
0,S06_136.pgm,S18_136.pgm,1.196
0,S06_136.pgm,S19_136.pgm,1.145
0,S06_136.pgm,S20_136.pgm,1.752
0,S06_136.pgm,S21_136.pgm,1.419
0,S06_136.pgm,S22_136.pgm,1.553
0,S06_136.pgm,S23_136.pgm,1.326
0,S06_136.pgm,S24_136.pgm,0.889
0,S06_136.pgm,S25_136.pgm,1.243
0,S06_136.pgm,S26_136.pgm,1.539
0,S06_136.pgm,S27_136.pgm,1.61
0,S06_136.pgm,S28_136.pgm,2.04
0,S06_136.pgm,S29_136.pgm,1.73
0,S06_136.pgm,S30_136.pgm,1.357
0,S07_136.pgm,S09_136.pgm,1.772
0,S07_136.pgm,S10_136.pgm,1.544
0,S07_136.pgm,S11_136.pgm,1.493
0,S07_136.pgm,S12_136.pgm,2.149
0,S07_136.pgm,S13_136.pgm,0.911
0,S07_136.pgm,S14_136.pgm,100
0,S07_136.pgm,S15_136.pgm,100
0,S07_136.pgm,S16_136.pgm,1.477
0,S07_136.pgm,S17_136.pgm,1.439
0,S07_136.pgm,S18_136.pgm,1.865
0,S07_136.pgm,S19_136.pgm,1.158
0,S07_136.pgm,S20_136.pgm,0.544
0,S07_136.pgm,S21_136.pgm,1.826
0,S07_136.pgm,S22_136.pgm,2.023
0,S07_136.pgm,S23_136.pgm,0.845
0,S07_136.pgm,S24_136.pgm,1.491
0,S07_136.pgm,S25_136.pgm,1.074
0,S07_136.pgm,S26_136.pgm,1.483
0,S07_136.pgm,S27_136.pgm,1.916
0,S07_136.pgm,S28_136.pgm,1.867
0,S07_136.pgm,S29_136.pgm,2.193
0,S07_136.pgm,S30_136.pgm,2.147
0,S09_136.pgm,S10_136.pgm,2.139
0,S09_136.pgm,S11_136.pgm,2.086
0,S09_136.pgm,S12_136.pgm,1.204
0,S09_136.pgm,S13_136.pgm,1.78
0,S09_136.pgm,S14_136.pgm,100
0,S09_136.pgm,S15_136.pgm,100
0,S09_136.pgm,S16_136.pgm,1.504
0,S09_136.pgm,S17_136.pgm,1.438
0,S09_136.pgm,S18_136.pgm,0.889
0,S09_136.pgm,S19_136.pgm,1.59
0,S09_136.pgm,S20_136.pgm,1.639
0,S09_136.pgm,S21_136.pgm,0.503
0,S09_136.pgm,S22_136.pgm,0.412
0,S09_136.pgm,S23_136.pgm,1.871
0,S09_136.pgm,S24_136.pgm,1.489
0,S09_136.pgm,S25_136.pgm,1.904
0,S09_136.pgm,S26_136.pgm,0.573
0,S09_136.pgm,S27_136.pgm,0.917
0,S09_136.pgm,S28_136.pgm,2.181
